id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,neighborhood
259621,Dorm Bed In Friendly Hostel Community #6,329072,Darren & Friends,,Financial District,37.7937,-122.40417,Shared room,46,7,241,2020-01-22,2.23,21,89,Financial District
259622,Dorm Bed In Friendly Hostel Community #5,329072,Darren & Friends,,Financial District,37.7937,-122.40417,Shared room,45,7,220,2020-02-09,2.09,21,89,Financial District
259919,Golden Gate Park 1BR,38836,Bernat,,Inner Sunset,37.7647,-122.45368,Entire home/apt,94,30,14,2020-09-12,0.13,38,277,Inner Sunset
269463,Elegant Victorian Flat in Haight,1244308,Lawrence,,Haight Ashbury,37.767109999999995,-122.45151000000001,Entire home/apt,250,2,137,2020-09-13,1.27,1,28,Haight Ashbury
271602,Luxury Condo Downtown/ SoMa,1421296,Richard,,South of Market,37.77899,-122.40506,Entire home/apt,81,30,105,2020-07-11,0.98,1,288,South of Market
271647,SURF Ocean Beach + Golden Gate Park,1421509,Matthew,,Outer Sunset,37.75553,-122.50707,Shared room,35,30,134,2016-09-24,1.37,2,0,Outer Sunset
273530,"Sunny Potrero Townhouse ""Nest""",99128,Cathryn,,Potrero Hill,37.755340000000004,-122.39925,Entire home/apt,339,4,33,2019-04-27,0.39,2,5,Potrero Hill
274334,Newly remodeled clean/private bath,1434669,Ashli,,Outer Sunset,37.75346,-122.50358,Private room,79,3,88,2020-04-01,0.83,1,63,Outer Sunset
277339,Comfortable and tranquil SF escape,1448282,"Natalie, Paige, Tennyson And Hannah",,Outer Mission,37.72681,-122.43418999999999,Entire home/apt,110,3,367,2020-03-09,3.45,1,340,Outer Mission
279184,"Sunny 3 BR home in the Mission, great location",1456262,Justin,,Mission,37.7529,-122.41553,Entire home/apt,525,4,13,2019-07-03,0.12,2,0,Mission
280549,Bungalow Rooms with Great Views,1454829,Luise,,West of Twin Peaks,37.73773,-122.44956,Private room,250,1,35,2018-09-23,0.4,1,0,West of Twin Peaks
280673,Art & Sun Lovers abode in MISSION,1463652,Shane In SF,,Bernal Heights,37.74615,-122.42385,Private room,42,30,96,2020-08-30,0.9,1,307,Bernal Heights
284117,"Cozy, Charming Cottage nestled in a Quiet Garden",1479905,Samantha,,Noe Valley,37.74334,-122.42931999999999,Entire home/apt,79,30,210,2019-10-20,2.0,2,0,Noe Valley
285499,Castro States Street View Penthouse,1479964,James,,Castro/Upper Market,37.762879999999996,-122.43815,Entire home/apt,210,30,4,2020-08-22,0.05,17,365,Castro/Upper Market
286311,"Spacious Modern City Oasis with views, avail 30+d",400480,Evelyn,,Castro/Upper Market,37.76275,-122.44252,Entire home/apt,555,7,17,2019-12-01,0.32,2,0,Castro/Upper Market
288213,Stylish Potrero Garden Flat for Two,1498483,Jared & Katherine,,Potrero Hill,37.759240000000005,-122.38948,Entire home/apt,196,2,196,2020-09-27,1.86,1,0,Potrero Hill
292723,Mission Outr PvtBDRmD3 + MiniFridge,305973,Maria,,Excelsior,37.73072,-122.42436000000001,Private room,45,30,18,2017-08-05,0.17,14,0,Excelsior
295240,Garden Apartment Oasis with Lush Greenery and a Hot Tub,1525192,Kristoffer,,Castro/Upper Market,37.76267,-122.43919,Entire home/apt,285,2,185,2020-08-30,1.76,1,285,Castro/Upper Market
295565,SF BedRM 4,305973,Maria,,Excelsior,37.73072,-122.42436000000001,Private room,32,30,10,2020-02-15,0.17,14,0,Excelsior
297897,Clean & Tidy Flat 1 block beach/Cafes,1535770,Tim,,Outer Sunset,37.75737,-122.50618999999999,Entire home/apt,125,30,207,2019-12-12,2.05,1,55,Outer Sunset
307837,"Lovely, garden studio apartment",1583952,Ellen,,Noe Valley,37.75131,-122.43700000000001,Entire home/apt,169,7,63,2020-08-17,0.62,1,276,Noe Valley
308885,North Beach Best Location and View,1588855,Arbe,,North Beach,37.79954,-122.40678999999999,Entire home/apt,100,30,111,2020-03-31,1.13,2,364,North Beach
314248,Pacific Heights 3 bedroom home,1614566,Sarah,,Pacific Heights,37.78946,-122.43538000000001,Entire home/apt,325,7,44,2020-08-14,0.52,1,277,Pacific Heights
314368,2BR North Beach - Perfect for Business or Leisure,1229762,Jason,,North Beach,37.80345,-122.40798000000001,Entire home/apt,600,1,43,2020-02-27,1.49,2,179,North Beach
317121,Small but practical studio in SF,374909,Eric,,Haight Ashbury,37.76547,-122.44616,Entire home/apt,90,30,27,2019-07-31,0.26,12,182,Haight Ashbury
323635,Sleep in  HappyBudha Retreat Room,812808,Mukt,,Excelsior,37.72606,-122.43231999999999,Private room,51,2,79,2020-02-14,0.77,1,365,Excelsior
325478,Spacious & artsy 2br Dolores Park flat,1579337,Markus,,Mission,37.76065,-122.42414,Entire home/apt,285,3,131,2020-09-20,1.25,1,82,Mission
326650,Lovely beautiful Apt Pac Fillmore,1670339,Je,,Western Addition,37.78633,-122.43217,Entire home/apt,199,30,33,2015-08-07,0.32,2,279,Western Addition
329020,"The Clock Tower, circa 1907.",326840,Jorge,,South of Market,37.782779999999995,-122.39336999999999,Entire home/apt,250,30,6,2017-10-05,0.06,1,0,South of Market
330535,Victorian Flat amongst the Trees.,625762,Ryan And Lindsea,,Haight Ashbury,37.76892,-122.44615,Entire home/apt,150,30,112,2020-03-17,1.07,3,336,Haight Ashbury
334339,Castro Cottage: Room & Private Bath,879042,Bruce,,Castro/Upper Market,37.76295,-122.44259,Private room,119,3,194,2020-02-28,1.96,1,179,Castro/Upper Market
334886,"Marina Designer Showplace  ""elegant bedroom “",1700823,Jennifer,,Marina,37.804320000000004,-122.44601000000002,Private room,140,30,127,2019-02-04,1.22,5,323,Marina
335869,Perfect Mission Location; Parking; Spacious,1643707,Monika,,Mission,37.761590000000005,-122.41982,Entire home/apt,147,30,5,2016-08-01,0.06,1,89,Mission
338849,Best area Bright LARGE Beautiful,1670339,Je,,Western Addition,37.78525,-122.43051000000001,Private room,99,30,3,2014-10-16,0.03,2,0,Western Addition
342420,Large Victorian House in Castro,1737796,Elizabeth,,Castro/Upper Market,37.76052,-122.42938999999998,Entire home/apt,662,4,19,2019-08-20,0.28,1,184,Castro/Upper Market
344621,Charming Bungalow on the Sunnyside,305675,Patricia,,Outer Mission,37.72883,-122.44775,Private room,75,1,44,2020-08-23,0.43,1,342,Outer Mission
345760,Master bedroom suite,1753794,Ashish,,Castro/Upper Market,37.764790000000005,-122.43611000000001,Private room,85,30,19,2019-12-12,0.22,5,0,Castro/Upper Market
348580,Lovely view condo near BART/Mission,197515,Mark,,Bernal Heights,37.742709999999995,-122.41955,Entire home/apt,160,3,35,2020-01-02,0.34,1,0,Bernal Heights
350479,"Sunny, garden view bedroom",1776403,Ken,,Mission,37.75711,-122.40963,Private room,55,30,41,2020-09-23,0.41,5,86,Mission
351881,Castro Classic Victorian w/ Views,1781821,Katie And Chris,,Castro/Upper Market,37.76174,-122.44339,Private room,128,2,388,2020-02-17,3.72,2,19,Castro/Upper Market
351950,MissionOutr PvtBR w/ TwinBed+Fridge+Microwave,305973,Maria,,Excelsior,37.73072,-122.42436000000001,Private room,35,30,21,2020-04-12,0.2,14,365,Excelsior
351978,Mission Outr BedRmD1 w/ Patio+Fridge+Microwave,305973,Maria,,Excelsior,37.73072,-122.42436000000001,Private room,35,30,27,2019-12-15,0.26,14,247,Excelsior
353292,"Mid-Century Modern Flat, Central Locale",1789683,Tim,,Western Addition,37.7702,-122.42938000000001,Private room,90,4,23,2020-03-17,0.23,1,98,Western Addition
364023,"Beautiful, spacious, modern apt with great views",1789039,Ashleigh,,Excelsior,37.72636,-122.43342,Private room,70,30,0,,,1,90,Excelsior
364397,Garden Lovers @Heart of the Castro,1841207,Geoff,,Castro/Upper Market,37.7586,-122.43332,Private room,142,2,90,2020-03-06,1.2,5,0,Castro/Upper Market
366541,Luxury Apartment in SOMA Sleeps 4,1775769,Qian,,Financial District,37.791779999999996,-122.39502,Entire home/apt,500,30,1,2018-06-05,0.04,1,365,Financial District
371595,"Private Garden Room- Near UCSF, Sutter Heath & DT",165574,Jonathan,,Presidio Heights,37.78144,-122.45635,Entire home/apt,60,30,244,2020-09-07,2.34,1,131,Presidio Heights
374997,Castro View Whole Top flr Apartment,1781821,Katie And Chris,,Castro/Upper Market,37.76055,-122.44221,Entire home/apt,549,3,43,2020-02-29,0.46,2,0,Castro/Upper Market
377569,Cozy room in the Mission,1897399,Alessandra,,Mission,37.75131,-122.40795,Private room,60,3,116,2020-03-31,1.14,1,365,Mission
379255,Beautiful 4-bdrm in San Francisco,1904628,Clare,,Haight Ashbury,37.765879999999996,-122.44281000000001,Entire home/apt,849,5,15,2020-01-17,0.15,1,263,Haight Ashbury
379349,Best location in San Francisco,1901233,Miriam,,Haight Ashbury,37.76648,-122.44542,Entire home/apt,130,3,297,2020-09-07,2.94,1,353,Haight Ashbury
379418,3Br/2Bath Mid century home in Bernal Heights,510040,Sandrine,,Bernal Heights,37.745870000000004,-122.41626000000001,Entire home/apt,390,5,13,2019-08-21,0.13,1,0,Bernal Heights
392543,Serene 1 Bedroom Garden Unit in Sunny Potrero,1963037,Robert,,Potrero Hill,37.761959999999995,-122.39411000000001,Entire home/apt,200,4,131,2020-06-25,1.37,2,0,Potrero Hill
400433,"Stylish Mission Condo, steps to Dolores Park",1583699,Tracy,,Mission,37.76016,-122.42265,Entire home/apt,355,1,36,2020-06-11,0.4,1,62,Mission
408471,Amazing modern views house in SF,530786,Shevi,,Castro/Upper Market,37.75666,-122.43607,Entire home/apt,700,2,35,2020-01-01,0.35,1,340,Castro/Upper Market
413663,Luxury PanoView NoeValley Penthouse,1371146,Alex,,Noe Valley,37.74987,-122.44027,Entire home/apt,189,30,80,2020-09-28,4.11,1,0,Noe Valley
415498,Prime Location - Studio Apartment,216682,Jay,,Pacific Heights,37.79363,-122.42493,Entire home/apt,76,30,24,2020-10-01,0.23,9,0,Pacific Heights
423300,Wild Garden unit  (coders' paradise),1776403,Ken,,Mission,37.756859999999996,-122.41018999999999,Entire home/apt,98,30,22,2020-01-13,0.22,5,92,Mission
424846,Luxury Bed & Bath with private Living Room,2112291,Martha,,Inner Richmond,37.783770000000004,-122.47522,Private room,145,2,227,2020-03-10,3.07,1,365,Inner Richmond
430692,Sunny Room w/ Private Washroom,2001297,Urs Leonhardt,,Mission,37.76,-122.40784,Private room,59,31,12,2018-09-13,0.21,9,264,Mission
431632,"Private, cozy studio near nature",2146065,Lindsay And Brian,,Outer Richmond,37.78135,-122.48266000000001,Entire home/apt,120,30,231,2020-09-14,2.25,1,340,Outer Richmond
431862,Penthouse Studio w Rooftop Deck!,1257432,Rebecca,,Downtown/Civic Center,37.78321,-122.41968999999999,Entire home/apt,95,30,10,2020-01-26,0.12,22,353,Downtown/Civic Center
435389,Shelli's Student Home4(1 Month Min),576273,Shelli,,Chinatown,37.79418,-122.40581999999999,Shared room,30,30,11,2020-04-10,0.11,3,88,Chinatown
435390,Shelli's Student Home3(1 Month Min),576273,Shelli,,Chinatown,37.79455,-122.406,Shared room,30,30,9,2019-08-24,0.11,3,87,Chinatown
435391,Shelli's Student Home2(1 Month Min),576273,Shelli,,Chinatown,37.794779999999996,-122.40592,Shared room,30,30,7,2019-11-16,0.08,3,88,Chinatown
437385,Restful Room in a Condo with a Wood Fire,2172763,Melanie,,Outer Richmond,37.77884,-122.50535,Private room,133,2,284,2020-02-05,2.78,1,365,Outer Richmond
438940,Classic Room @ Heart of The Castro,1841207,Geoff,,Castro/Upper Market,37.76003,-122.4357,Private room,155,2,70,2020-03-10,0.69,5,57,Castro/Upper Market
438967,Cool Blue @ The Heart of The Castro,1841207,Geoff,,Castro/Upper Market,37.759409999999995,-122.43363000000001,Private room,126,1,28,2019-09-07,0.28,5,0,Castro/Upper Market
439703,4BR Classic Edwardian Top Floor 10 Min to Moscone,1841207,Geoff,,Castro/Upper Market,37.75978,-122.4351,Entire home/apt,695,1,29,2019-12-01,0.29,5,0,Castro/Upper Market
442349,Right in the middle living,2198022,Judith,,Western Addition,37.7748,-122.42711000000001,Entire home/apt,150,30,20,2020-10-01,0.21,1,60,Western Addition
442397,OceanBeach2br2BathFreeParking!,2198311,Marianne,,Outer Sunset,37.76007,-122.50933,Entire home/apt,338,4,131,2020-03-12,1.28,1,63,Outer Sunset
444675,"Lux Furnished, Historic Home. Bay Views, Huge Yard",2206832,Athena,,Glen Park,37.74054,-122.43121000000001,Entire home/apt,190,30,8,2019-07-20,0.08,2,218,Glen Park
450992,Charming Apt in the middle of SF F1,374909,Eric,,Western Addition,37.774770000000004,-122.43225,Entire home/apt,90,30,23,2020-06-01,0.23,12,339,Western Addition
455783,Live Where the City meets the Sea,1421509,Matthew,,Outer Sunset,37.75385,-122.50806000000001,Private room,40,30,98,2020-09-01,1.51,2,0,Outer Sunset
456264,Modern 2BR/1BA Russian Hill Condo,2268272,Property,,North Beach,37.8059,-122.41803,Entire home/apt,165,30,44,2018-05-17,0.43,2,1,North Beach
457862,CLEAN & Comfy home in very central location!,2276059,Holly & Kris,,Western Addition,37.781009999999995,-122.44083,Entire home/apt,425,3,42,2019-07-05,0.42,1,152,Western Addition
457986,"2BR, 2BA w/parking in San Francisco",2276990,Team Ritger,,Excelsior,37.72594,-122.43327,Entire home/apt,205,6,12,2018-08-13,0.14,1,173,Excelsior
459806,Cozy 1BR near Golden Gate Park available monthly,2286112,Joe,,Haight Ashbury,37.76457,-122.45053999999999,Entire home/apt,90,30,62,2020-03-04,0.61,1,354,Haight Ashbury
459990,Russian Hill Studio,1479964,James,,Russian Hill,37.79932,-122.41488000000001,Entire home/apt,125,30,3,2017-08-14,0.03,17,89,Russian Hill
465723,Charming suite in West Portal area,305557,Sheila,,Parkside,37.73853,-122.47166000000001,Entire home/apt,160,3,445,2020-09-05,4.37,1,341,Parkside
467507,Gorgeous Bernal Heights Studio Apartment,2320888,Jennifer,,Bernal Heights,37.748090000000005,-122.4108,Entire home/apt,120,3,221,2020-09-29,2.17,1,306,Bernal Heights
468490,Penthouse Panoramic View Home with Decks,285168,Bill,,Russian Hill,37.801390000000005,-122.41533999999999,Entire home/apt,249,1,32,2020-02-27,0.38,4,365,Russian Hill
468751,"2 bedroom garden flat, heart of SF",2326926,Terrance,,Mission,37.76717,-122.42419,Entire home/apt,280,3,26,2019-07-17,0.26,1,0,Mission
470686,Private bath/Queen bdrm/Super Location,2335495,Hao,,Mission,37.76761,-122.42473999999999,Private room,105,2,270,2020-08-30,2.67,1,18,Mission
474001,Monthly Shared Home for Students 6,329072,Darren & Friends,,Chinatown,37.79419,-122.40648999999999,Shared room,30,30,1,2013-12-24,0.01,21,101,Chinatown
474107,Three cozy rooms in an SF Edwardian home!,2318089,Inés,,Excelsior,37.72376,-122.42926000000001,Private room,60,2,80,2020-09-13,2.05,1,0,Excelsior
479415,Sunny Home in Prime Bernal Heights,350839,Amy,,Bernal Heights,37.73962,-122.41483999999998,Entire home/apt,230,4,22,2019-08-18,0.24,1,0,Bernal Heights
482592,Grand 1880's Victorian in San Fran,2389112,Victor,,Glen Park,37.73429,-122.43491000000002,Entire home/apt,400,2,108,2019-11-09,1.09,1,364,Glen Park
487019,Spacious Bright 3 br/2ba in Potrero Hill,2410550,Cecile,,Potrero Hill,37.756,-122.40021999999999,Entire home/apt,245,6,23,2019-07-17,0.23,1,225,Potrero Hill
487499,Mission District - Perfect Location,1682183,Daniel,,Mission,37.76099,-122.42183,Entire home/apt,132,30,184,2019-12-17,1.83,1,365,Mission
491867,Central San Francisco Urban Dream,969518,Sona,,Western Addition,37.77296,-122.43496999999999,Entire home/apt,375,3,37,2020-01-20,0.37,2,0,Western Addition
491874,Central San Francisco Dream,969518,Sona,,Western Addition,37.771440000000005,-122.4347,Private room,130,3,102,2020-02-26,1.01,2,89,Western Addition
493889,Spacious 1brm w/ breathtaking view,2439917,Germaine,,Outer Mission,37.72872,-122.4406,Entire home/apt,172,4,64,2020-01-16,0.63,1,365,Outer Mission
494111,Comfortable space of your own in SF,252927,Vivian,,Outer Richmond,37.77985,-122.48478,Entire home/apt,130,3,165,2020-09-20,1.66,2,350,Outer Richmond
496226,"Large, open flat in sunny Potrero",2451096,Pam & Albie,,Potrero Hill,37.76197,-122.40365,Entire home/apt,170,30,128,2019-11-22,1.27,2,365,Potrero Hill
496246,2-level upper flat in sunny Potrero,2451096,Pam & Albie,,Mission,37.76348,-122.40546,Entire home/apt,250,30,17,2016-01-01,0.17,2,365,Mission
499096,Charming Studio near Dolores Park,2463273,Ingrid,,Mission,37.75853,-122.42387,Entire home/apt,103,7,221,2020-03-15,2.23,2,0,Mission
501770,Contemporary Home with Mid-Century Modern Design,2475480,Arthur,,Haight Ashbury,37.77166,-122.43826000000001,Entire home/apt,220,30,104,2020-06-06,1.03,5,278,Haight Ashbury
503362,"Million Dollar Penthouse, Remodeled",2475480,Arthur,,Haight Ashbury,37.77244,-122.43789,Entire home/apt,350,30,115,2018-07-07,1.14,5,308,Haight Ashbury
504146,★ Iconic Marina Waterfront ★ Walk/Bike Score 94+,2486135,Laura,,Marina,37.80594,-122.43783,Entire home/apt,266,2,84,2020-03-05,0.85,2,0,Marina
505530,Bernal Hill Farm House -with views,698337,Emily,,Bayview,37.743120000000005,-122.40647,Entire home/apt,275,30,8,2020-08-25,0.09,4,87,Bayview
505763,Million Dollar View Stunning Modern,1727387,Ruslan,,Twin Peaks,37.750809999999994,-122.44523999999998,Entire home/apt,200,365,8,2012-07-03,0.08,1,365,Twin Peaks
515260,Beautiful Noe Valley Edwardian flat,2537525,Janice,,Noe Valley,37.74395,-122.43253,Entire home/apt,260,3,18,2019-08-23,0.21,1,0,Noe Valley
515524,"Sunny, top floor flat",2538868,Benita,,Haight Ashbury,37.771440000000005,-122.44433000000001,Entire home/apt,83,30,71,2020-08-31,0.7,2,6,Haight Ashbury
516836,"Potrero Paradise: Lux, Hot Tub, Balcony w Views!",2544752,Fran,,Potrero Hill,37.7602,-122.40331,Private room,134,5,339,2020-09-13,3.37,5,0,Potrero Hill
517803,Buena Vista Bungalow,2549630,Lewis,,Castro/Upper Market,37.76794,-122.43906000000001,Entire home/apt,199,5,8,2019-08-10,0.08,1,189,Castro/Upper Market
519796,Lrg Sunny Flat/1 Blk fr Lombard St,2019559,Suzette,,Russian Hill,37.80299,-122.42447,Entire home/apt,126,31,79,2018-12-08,0.78,1,189,Russian Hill
522089,Mission Dolores Home in Prime Area,2567585,Lauren & Ron,,Mission,37.759809999999995,-122.42447,Entire home/apt,495,3,48,2019-11-29,0.48,2,0,Mission
522273,Amazing Private Room w/View in Beautiful SF Flat,2568946,Kymberli,,Bayview,37.738209999999995,-122.39146000000001,Private room,51,30,11,2019-08-16,0.26,1,178,Bayview
527226,Master bedroom in Victorian home,2584879,Bernadette,,Excelsior,37.72509,-122.43308999999999,Private room,75,1,33,2019-12-06,0.33,1,365,Excelsior
530857,"Sunny, quiet private room with parking",2607120,Gregory,,Excelsior,37.71725,-122.43562,Private room,85,2,20,2020-10-01,0.69,1,335,Excelsior
531151,Sunny 4-Bedroom Family Home Central SF Location,2608908,Jennifer,,Bernal Heights,37.73496,-122.41656,Entire home/apt,449,4,19,2019-12-01,0.25,1,0,Bernal Heights
533193,Mission Outr CozyBedrm2 + MinFridge,305973,Maria,,Excelsior,37.73077,-122.42586999999999,Private room,43,30,15,2017-06-01,0.15,14,0,Excelsior
533627,Escape to Potrero Paradise with Stunning Views and Hot Tub,2544752,Fran,,Potrero Hill,37.7608,-122.40378999999999,Entire home/apt,619,28,33,2020-05-24,0.33,5,0,Potrero Hill
545585,★ Penthouse in excellent location with views!,2682061,Jose,,Nob Hill,37.797090000000004,-122.41033,Private room,133,1,91,2020-04-04,1.05,4,356,Nob Hill
545685,"Garden Suite by Golden Gate Park, Private Bathrm",2676602,Su,,Outer Richmond,37.77619,-122.48231000000001,Entire home/apt,109,1,821,2020-03-17,8.15,2,1,Outer Richmond
555596,Charming Noe Valley Garden Oasis,1772044,Judy,,Noe Valley,37.74357,-122.43733999999999,Entire home/apt,119,4,133,2020-10-02,1.34,2,166,Noe Valley
561148,"Great Family Home, Quiet Street, Close to GG Park",2758480,Steve,,Inner Richmond,37.778220000000005,-122.45813000000001,Entire home/apt,375,3,24,2019-11-22,0.24,1,0,Inner Richmond
562593,Beauty in the Heart of North Beach,2767413,Matt,,North Beach,37.80043,-122.40543000000001,Entire home/apt,175,2,21,2020-02-26,0.21,1,97,North Beach
567239,Peaceful  Noe Valley Refuge,1772044,Judy,,Noe Valley,37.74472,-122.43699,Private room,95,1,643,2020-03-15,6.42,2,92,Noe Valley
